 397069,1708年2月22日 12ʰ0ᵐ0ˢ,-1
 401587,1720年7月6日 12ʰ0ᵐ0ˢ,-1
 415732,1759年3月29日 12ʰ0ᵐ0ˢ,-1
 417356,1763年9月8日 12ʰ0ᵐ0ˢ,-1
 422672,1778年3月29日 12ʰ0ᵐ0ˢ,-1
 423144,1779年7月14日 12ʰ0ᵐ0ˢ,-1
 426215,1787年12月10日 12ʰ0ᵐ0ˢ,-1
 426806,1789年7月23日 12ʰ0ᵐ0ˢ,-1
 429316,1796年6月6日 12ʰ0ᵐ0ˢ,-1
 432298,1804年8月6日 12ʰ0ᵐ0ˢ,-1
 442044,1831年4月13日 12ʰ0ᵐ0ˢ,-1
 445971,1842年1月12日 12ʰ0ᵐ0ˢ,-1
 453649,1863年1月20日 12ʰ0ᵐ0ˢ,-1
 465727,1896年2月14日 12ʰ0ᵐ0ˢ,-1
 472578,1914年11月18日 12ʰ0ᵐ0ˢ,-1
 473021,1916年2月4日 12ʰ0ᵐ0ˢ,-1
 474763,1920年11月11日 12ʰ0ᵐ0ˢ,-1
++++++++++++++++++++++++++++++++++++
      0,626年5月1日 12ʰ0ᵐ0ˢ,1
   1152,629年6月26日 12ʰ0ᵐ0ˢ,1
   3278,635年4月22日 12ʰ0ᵐ0ˢ,1
   3662,636年5月10日 12ʰ0ᵐ0ˢ,1
   4134,637年8月25日 12ʰ0ᵐ0ˢ,1
   5345,640年12月18日 12ʰ0ᵐ0ˢ,1
   6172,643年3月25日 12ʰ0ᵐ0ˢ,1
   6468,644年1月15日 12ʰ0ᵐ0ˢ,1
   6556,644年4月12日 12ʰ0ᵐ0ˢ,1
   7028,645年7月28日 12ʰ0ᵐ0ˢ,1
   7058,645年8月27日 12ʰ0ᵐ0ˢ,1
   7117,645年10月25日 12ʰ0ᵐ0ˢ,1
   7412,646年8月16日 12ʰ0ᵐ0ˢ,1
   7471,646年10月14日 12ʰ0ᵐ0ˢ,1
   7796,647年9月4日 12ʰ0ᵐ0ˢ,1
   7855,647年11月2日 12ʰ0ᵐ0ˢ,1
   8239,648年11月20日 12ʰ0ᵐ0ˢ,1
   8623,649年12月9日 12ʰ0ᵐ0ˢ,1
   8682,650年2月6日 12ʰ0ᵐ0ˢ,1
   9066,651年2月25日 12ʰ0ᵐ0ˢ,1
   9125,651年4月25日 12ʰ0ᵐ0ˢ,1
   9509,652年5月13日 12ʰ0ᵐ0ˢ,1
   9568,652年7月11日 12ʰ0ᵐ0ˢ,1
   9952,653年7月30日 12ʰ0ᵐ0ˢ,1
  10011,653年9月27日 12ʰ0ᵐ0ˢ,1
  10306,654年7月19日 12ʰ0ᵐ0ˢ,1
  10365,654年9月16日 12ʰ0ᵐ0ˢ,1
  10690,655年8月7日 12ʰ0ᵐ0ˢ,1
  10749,655年10月5日 12ʰ0ᵐ0ˢ,1
  11074,656年8月25日 12ʰ0ᵐ0ˢ,1
  11133,656年10月23日 12ʰ0ᵐ0ˢ,1
  11192,656年12月21日 12ʰ0ᵐ0ˢ,1
  11458,657年9月13日 12ʰ0ᵐ0ˢ,1
  11517,657年11月11日 12ʰ0ᵐ0ˢ,1
  11576,658年1月9日 12ʰ0ᵐ0ˢ,1
  11901,658年11月30日 12ʰ0ᵐ0ˢ,1
  11960,659年1月28日 12ʰ0ᵐ0ˢ,1
  12019,659年3月28日 12ʰ0ᵐ0ˢ,1
  12403,660年4月15日 12ʰ0ᵐ0ˢ,1
  12462,660年6月13日 12ʰ0ᵐ0ˢ,1
  12846,661年7月2日 12ʰ0ᵐ0ˢ,1
  12905,661年8月30日 12ʰ0ᵐ0ˢ,1
  13200,662年6月21日 12ʰ0ᵐ0ˢ,1
  13259,662年8月19日 12ʰ0ᵐ0ˢ,1
  13584,663年7月10日 12ʰ0ᵐ0ˢ,1
  13643,663年9月7日 12ʰ0ᵐ0ˢ,1
  13968,664年7月28日 12ʰ0ᵐ0ˢ,1
  14027,664年9月25日 12ʰ0ᵐ0ˢ,1
  14086,664年11月23日 12ʰ0ᵐ0ˢ,1
  14352,665年8月16日 12ʰ0ᵐ0ˢ,1
  14411,665年10月14日 12ʰ0ᵐ0ˢ,1
  14470,665年12月12日 12ʰ0ᵐ0ˢ,1
  14559,666年3月11日 12ʰ0ᵐ0ˢ,1
  16774,672年4月3日 12ʰ0ᵐ0ˢ,1
  21085,684年1月22日 12ʰ0ᵐ0ˢ,1
  22325,687年6月15日 12ʰ0ᵐ0ˢ,1
  26135,697年11月19日 12ʰ0ᵐ0ˢ,1
  26165,697年12月19日 12ʰ0ᵐ0ˢ,1
  28497,704年5月8日 12ʰ0ᵐ0ˢ,1
  30121,708年10月18日 12ʰ0ᵐ0ˢ,1
  30240,709年2月14日 12ʰ0ᵐ0ˢ,1
  30446,709年9月8日 12ʰ0ᵐ0ˢ,1
  30594,710年2月3日 12ʰ0ᵐ0ˢ,1
  30683,710年5月3日 12ʰ0ᵐ0ˢ,1
  30742,710年7月1日 12ʰ0ᵐ0ˢ,1
  30830,710年9月27日 12ʰ0ᵐ0ˢ,1
  30889,710年11月25日 12ʰ0ᵐ0ˢ,1
  31332,712年2月11日 12ʰ0ᵐ0ˢ,1
  31480,712年7月8日 12ʰ0ᵐ0ˢ,1
  31775,713年4月29日 12ʰ0ᵐ0ˢ,1
  32100,714年3月20日 12ʰ0ᵐ0ˢ,1
  32484,715年4月8日 12ʰ0ᵐ0ˢ,1
  32572,715年7月5日 12ʰ0ᵐ0ˢ,1
  32868,716年4月26日 12ʰ0ᵐ0ˢ,1
  32956,716年7月23日 12ʰ0ᵐ0ˢ,1
  33015,716年9月20日 12ʰ0ᵐ0ˢ,1
  33134,717年1月17日 12ʰ0ᵐ0ˢ,1
  33724,718年8月30日 12ʰ0ᵐ0ˢ,1
  33842,718年12月26日 12ʰ0ᵐ0ˢ,1
  33872,719年1月25日 12ʰ0ᵐ0ˢ,1
  34758,721年6月29日 12ʰ0ᵐ0ˢ,1
  35112,722年6月18日 12ʰ0ᵐ0ˢ,1
  35201,722年9月15日 12ʰ0ᵐ0ˢ,1
  35378,723年3月11日 12ʰ0ᵐ0ˢ,1
  35555,723年9月4日 12ʰ0ᵐ0ˢ,1
  35909,724年8月23日 12ʰ0ᵐ0ˢ,1
  36028,724年12月20日 12ʰ0ᵐ0ˢ,1
  36146,725年4月17日 12ʰ0ᵐ0ˢ,1
  36234,725年7月14日 12ʰ0ᵐ0ˢ,1
  36382,725年12月9日 12ʰ0ᵐ0ˢ,1
  36530,726年5月6日 12ʰ0ᵐ0ˢ,1
  36736,726年11月28日 12ʰ0ᵐ0ˢ,1
  36914,727年5月25日 12ʰ0ᵐ0ˢ,1
  37002,727年8月21日 12ʰ0ᵐ0ˢ,1
  37120,727年12月17日 12ʰ0ᵐ0ˢ,1
  37563,729年3月4日 12ʰ0ᵐ0ˢ,1
  38744,732年5月28日 12ʰ0ᵐ0ˢ,1
  38803,732年7月26日 12ʰ0ᵐ0ˢ,1
  39040,733年3月20日 12ʰ0ᵐ0ˢ,1
  39128,733年6月16日 12ʰ0ᵐ0ˢ,1
  40664,737年8月30日 12ʰ0ᵐ0ˢ,1
  40989,738年7月21日 12ʰ0ᵐ0ˢ,1
  41048,738年9月18日 12ʰ0ᵐ0ˢ,1
  41934,741年2月20日 12ʰ0ᵐ0ˢ,1
  42022,741年5月19日 12ʰ0ᵐ0ˢ,1
  42081,741年7月17日 12ʰ0ᵐ0ˢ,1
